"",ps,smoothed.percent.open,celltype,gene_peak
"1028",0.551020408163265,5.28169580752478,delta,FOSB_19:45970838-45971636
"1029",0.571428571428571,5.26315789473684,delta,FOSB_19:45970838-45971636
"1030",0.591836734693878,5.23450874985432,delta,FOSB_19:45970838-45971636
"1031",0.612244897959184,5.15266293374459,delta,FOSB_19:45970838-45971636
"1032",0.63265306122449,5.02458850468238,delta,FOSB_19:45970838-45971636
"1033",0.653061224489796,4.85796010014863,delta,FOSB_19:45970838-45971636
"1034",0.673469387755102,4.66071850986945,delta,FOSB_19:45970838-45971636
"1035",0.693877551020408,4.44069290505468,delta,FOSB_19:45970838-45971636
"1036",0.714285714285714,4.20529977266392,delta,FOSB_19:45970838-45971636
"1037",0.73469387755102,3.9613233256194,delta,FOSB_19:45970838-45971636
"1038",0.755102040816326,3.71477468288145,delta,FOSB_19:45970838-45971636
"1039",0.775510204081633,3.47082176606067,delta,FOSB_19:45970838-45971636
"1040",0.795918367346939,3.23377862914001,delta,FOSB_19:45970838-45971636
"1041",0.816326530612245,3.00714157455823,delta,FOSB_19:45970838-45971636
"1042",0.836734693877551,2.79365952934858,delta,FOSB_19:45970838-45971636
"1043",0.857142857142857,2.59542733355192,delta,FOSB_19:45970838-45971636
"1044",0.877551020408163,2.41399242806842,delta,FOSB_19:45970838-45971636
"1045",0.897959183673469,2.25046758471826,delta,FOSB_19:45970838-45971636
"1046",0.918367346938775,2.10564454786557,delta,FOSB_19:45970838-45971636
"1047",0.938775510204082,1.98010559480486,delta,FOSB_19:45970838-45971636
"1048",0.959183673469388,1.87433199522336,delta,FOSB_19:45970838-45971636
"1049",0.979591836734694,1.78881015548819,delta,FOSB_19:45970838-45971636
"1050",1,1.72413793103448,delta,FOSB_19:45970838-45971636
"1051",0,6.0178288732624,alpha,FOSB_19:45972380-45973232
"1052",0.0204081632653061,5.07908091814781,alpha,FOSB_19:45972380-45973232
"1053",0.0408163265306122,4.32166350093419,alpha,FOSB_19:45972380-45973232
"1054",0.0612244897959184,3.71191149693751,alpha,FOSB_19:45972380-45973232
"1055",0.0816326530612245,3.22330824640173,alpha,FOSB_19:45972380-45973232
"1056",0.102040816326531,2.83290295209595,alpha,FOSB_19:45972380-45973232
"1057",0.122448979591837,2.51937269133992,alpha,FOSB_19:45972380-45973232
"1058",0.142857142857143,2.26661899503444,alpha,FOSB_19:45972380-45973232
"1059",0.163265306122449,2.06244591181104,alpha,FOSB_19:45972380-45973232
"1060",0.183673469387755,1.90584709354744,alpha,FOSB_19:45972380-45973232
"1061",0.204081632653061,1.79284273213058,alpha,FOSB_19:45972380-45973232
"1062",0.224489795918367,1.71458809080704,alpha,FOSB_19:45972380-45973232
"1063",0.244897959183673,1.66415493255431,alpha,FOSB_19:45972380-45973232
"1064",0.26530612244898,1.63589094528806,alpha,FOSB_19:45972380-45973232
"1065",0.285714285714286,1.63421058987292,alpha,FOSB_19:45972380-45973232
"1066",0.306122448979592,1.68608925659784,alpha,FOSB_19:45972380-45973232
"1067",0.326530612244898,1.78727232103413,alpha,FOSB_19:45972380-45973232
"1068",0.346938775510204,1.93189601670747,alpha,FOSB_19:45972380-45973232
"1069",0.36734693877551,2.11421870886794,alpha,FOSB_19:45972380-45973232
"1070",0.387755102040816,2.32737864804274,alpha,FOSB_19:45972380-45973232
"1071",0.408163265306122,2.56228856484577,alpha,FOSB_19:45972380-45973232
"1072",0.428571428571429,2.80671978230117,alpha,FOSB_19:45972380-45973232
"1073",0.448979591836735,3.04472358536403,alpha,FOSB_19:45972380-45973232
"1074",0.469387755102041,3.28852441543978,alpha,FOSB_19:45972380-45973232
"1075",0.489795918367347,3.60501358699154,alpha,FOSB_19:45972380-45973232
"1076",0.510204081632653,3.9832634421568,alpha,FOSB_19:45972380-45973232
"1077",0.530612244897959,4.40187920732754,alpha,FOSB_19:45972380-45973232
"1078",0.551020408163265,4.83058551749272,alpha,FOSB_19:45972380-45973232
"1079",0.571428571428571,5.22879357492906,alpha,FOSB_19:45972380-45973232
"1080",0.591836734693878,5.54975921188097,alpha,FOSB_19:45972380-45973232
"1081",0.612244897959184,5.80870870130151,alpha,FOSB_19:45972380-45973232
"1082",0.63265306122449,6.02449782294211,alpha,FOSB_19:45972380-45973232
"1083",0.653061224489796,6.20414170517499,alpha,FOSB_19:45972380-45973232
"1084",0.673469387755102,6.35649553184744,alpha,FOSB_19:45972380-45973232
"1085",0.693877551020408,6.49181071792462,alpha,FOSB_19:45972380-45973232
"1086",0.714285714285714,6.6214049367872,alpha,FOSB_19:45972380-45973232
