prom_peak,gene,celltype,mean_frac_open,odds
5:115910254-115910908,SEMA6A,beta,0.196405463382799,0.980037523682867
5:118323656-118324771,DTWD2,beta,0.278335670436495,0.990281857049709
5:118406228-118407473,DMXL1,beta,0.326181479938572,0.963298194938659
5:118603652-118605092,TNFAIP8,beta,0.274032447701126,0.904353402987253
5:118787940-118788954,HSD17B4,beta,0.14843132813433,0.893158584565481
5:11903346-11904869,CTNND2,beta,0.198040758107299,1.08564458703972
5:119799623-119800323,PRR16,beta,0.0291039428733866,1.85421246174009
5:121297069-121298038,SRFBP1,beta,0.136236247208512,1.23084093650122
5:121412393-121414226,LOX,beta,0.053659996064023,1.66445148452042
5:121465001-121465442,ZNF474,beta,0.00948916681197638,0.568107461584267
5:121647411-121648841,SNCAIP,beta,0.021898918279137,1.72254261763263
5:122110270-122111478,SNX2,beta,0.195244504350039,0.961945289098172
5:122180695-122181832,SNX24,beta,0.180760094911993,0.929019124755347
5:122371046-122372994,PPIC,beta,0.102249197806393,1.08726141077246
5:122424628-122426334,PRDM6,beta,0.023723512752958,1.34309555736009
5:122758532-122759676,CEP120,beta,0.242067282219084,0.836779813951136
5:122847321-122848659,CSNK1G3,beta,0.22677051684088,0.906079540437437
5:124084122-124085131,ZNF608,beta,0.0948820664664291,0.819352441380002
5:125705691-125707491,GRAMD3,beta,0.117190561841095,0.817712760259185
5:125930350-125931363,ALDH7A1,beta,0.113861591536416,1.12692507330346
5:125936189-125937224,PHAX,beta,0.101818034512127,1.15673544139244
5:126112189-126114332,LMNB1,beta,0.297072140515501,0.876393247620635
5:126365232-126366954,MARCH3,beta,0.23449325977953,0.839801796270331
5:126408569-126409554,C5orf63,beta,0.0809097685679156,1.11391401319446
5:126625711-126626499,MEGF10,beta,0.00429922788690178,2.24974199428094
5:126852832-126854227,PRRC1,beta,0.172125054736433,1.03875252334675
5:126984646-126985604,CTXN3,beta,0.0120935276726658,1.9467205080133
5:127418440-127419861,SLC12A2,beta,0.284562237496405,0.951475679769035
5:127872996-127874251,FBN2,beta,0.0213164413385238,1.13080088712706
5:128300607-128301829,SLC27A6,beta,0.10399803032945,1.26431417890362
5:128429804-128431137,ISOC1,beta,0.305269219145893,0.875299315759268
5:128795485-128797510,ADAMTS19,beta,0.0575862312571522,1.47536238348011
5:129239557-129241110,CHSY3,beta,0.110117857841706,1.06034412854849
5:130500072-130501192,HINT1,beta,0.185705366889686,0.936942416810725
5:130506257-130507032,LYRM7,beta,0.214344365469483,1.06685323769179
5:130599229-130600461,CDC42SE2,beta,0.202738769990362,0.97869945751748
5:130970386-130971539,RAPGEF6,beta,0.17986938387382,1.00591574727942
5:131131987-131133359,FNIP1,beta,0.238374710618784,1.05347326318165
5:131131987-131133359,CTC-432M15.3,beta,0.238374710618784,1.05347326318165
5:131346995-131348121,ACSL6,beta,0.056948387118478,1.01417451719016
5:131563017-131564009,P4HA2,beta,0.116570098797509,1.05672428926208
5:131593036-131593787,PDLIM4,beta,0.0163819624601987,1.48042297843324
5:131628870-131630327,SLC22A4,beta,0.180414084966642,0.954513421744507
5:131704980-131706142,SLC22A5,beta,0.133377828002289,1.03466904307056
5:131746056-131747487,C5orf56,beta,0.124399581283813,0.995747295834694
5:131825693-131826935,IRF1,beta,0.153844137552865,1.08069186922258
5:131892216-131893407,IL5,beta,0.10590378330372,1.00898510811247
5:131892216-131893407,RAD50,beta,0.10590378330372,1.00898510811247
5:132072550-132073669,KIF3A,beta,0.106748518541984,0.947705367937381
5:132082566-132083693,CCNI2,beta,0.0589742658870217,1.42635488283043
5:132111810-132114017,SEPT8,beta,0.0654049206440873,1.17822505379803
5:132148783-132150245,SOWAHA,beta,0.0920816076055186,1.01080610604056
5:132165429-132166758,SHROOM1,beta,0.181066927308336,0.87891008414581
5:132201820-132202898,UQCRQ,beta,0.142053447428074,0.844651419618256
5:132201820-132202898,GDF9,beta,0.142053447428074,0.844651419618256
5:132298227-132299848,AFF4,beta,0.197470475967272,0.978713957483301
5:132361675-132362621,ZCCHC10,beta,0.0827749422919609,0.93935531405341
5:132387091-132388633,HSPA4,beta,0.121974918519108,1.00542214006986
5:132946655-132948549,FSTL4,beta,0.15181146053342,1.01034060376278
5:133303800-133304648,C5orf15,beta,0.0917112080589973,1.27542331165296
5:133339667-133341487,VDAC1,beta,0.169442338777728,0.893380864474706
5:133449657-133450932,TCF7,beta,0.0574255262126538,0.82075426453007
5:133511888-133513630,SKP1,beta,0.102908838398988,0.853806840696624
5:133560664-133562558,PPP2CA,beta,0.172149444337603,0.933180221845677
5:133560664-133562558,CTD-2410N18.5,beta,0.172149444337603,0.933180221845677
5:133706572-133707896,CDKL3,beta,0.125538954117834,0.938022816713096
5:133706572-133707896,UBE2B,beta,0.125538954117834,0.938022816713096
5:133747221-133748557,CDKN2AIPNL,beta,0.105302313311621,1.10803006697064
5:133862147-133863542,PHF15,beta,0.170957297452772,1.09227571378323
5:133983780-133985009,SEC24A,beta,0.0799367075832597,0.955372060367047
5:133983780-133985009,SAR1B,beta,0.0799367075832597,0.955372060367047
5:134073429-134074529,CAMLG,beta,0.144063136547565,0.930596842609574
5:134093950-134094835,DDX46,beta,0.102926429749258,0.806189082484405
5:134181365-134182241,C5orf24,beta,0.129901749154915,0.87718679985964
5:134209632-134211232,TXNDC15,beta,0.113065635500495,0.882500960684956
5:134240194-134241520,PCBD2,beta,0.162938725472331,0.913296777108237
5:134369226-134370292,PITX1,beta,0.0180754277851944,1.68261786310969
5:134369226-134370292,CTC-349C3.1,beta,0.0180754277851944,1.68261786310969
5:1344497-1345586,CLPTM1L,beta,0.0474132445065928,1.29841812952031
5:134733822-134735317,H2AFY,beta,0.0858212595462861,1.09660934204752
5:135170003-135171221,SLC25A48,beta,0.0133572314046112,1.32981429058884
5:135364348-135365123,TGFBI,beta,0.0119691967747415,1.54681220267649
5:135468230-135469491,SMAD5,beta,0.0802719244292413,0.84845084109317
5:135700932-135701356,TRPC7,beta,0.00337074100093802,0.633415883942639
5:136834011-136835161,SPOCK1,beta,0.0321936427803697,0.880282243735523
5:137070712-137071990,KLHL3,beta,0.0753576300484372,1.21283456099679
5:137089479-137091025,HNRNPA0,beta,0.205808075144641,1.03489537205499
5:137224537-137225463,PKD2L2,beta,0.0379484672957875,1.04619240203412
5:137367988-137369373,FAM13B,beta,0.07568205379505,0.998862655433764
5:137474623-137475483,NME5,beta,0.02562106577511,1.39406481013335
5:137514169-137514942,BRD8,beta,0.0814882506600611,1.02851615486279
5:137514169-137514942,KIF20A,beta,0.0814882506600611,1.02851615486279
5:137548540-137549470,CDC23,beta,0.0510854213541892,0.992539057565334
5:137609883-137610462,GFRA3,beta,0.00482633762945411,1.18502028666309
5:137667410-137667938,CDC25C,beta,0.12515916317316,0.956755163967319
5:137673043-137674613,FAM53C,beta,0.103053353794433,1.11283449326029
5:137688051-137689361,KDM3B,beta,0.106979588987562,1.05768236194163
5:137774066-137775744,REEP2,beta,0.0618530798459475,1.18797234095445
5:137799557-137801716,EGR1,beta,0.255655373814091,1.19211660344112
5:137878545-137879575,ETF1,beta,0.174995668743241,1.13467340810229
5:137910648-137911788,HSPA9,beta,0.134936169329993,0.994830948594815
5:138088141-138090202,CTNNA1,beta,0.109388062103214,0.971746276718707
5:138210565-138211537,LRRTM2,beta,0.0169712376517131,1.35796357299991
5:138533741-138534336,SIL1,beta,0.112865542651806,1.03634803524469
5:138629104-138630550,MATR3,beta,0.118648751616863,1.08631569432906
5:138676927-138678248,PAIP2,beta,0.0870741701788627,0.981852185235793
5:138729577-138731104,PROB1,beta,0.0274794412482542,1.2274386767694
5:138739358-138740185,SPATA24,beta,0.081992372502659,1.03409617772079
5:138774648-138775592,DNAJC18,beta,0.0739871867688376,1.14882584478529
5:138861561-138862539,TMEM173,beta,0.0138437618969391,2.05061812532205
5:138940332-138941760,UBE2D2,beta,0.152196648027778,1.01173804013931
5:139027647-139028556,CXXC5,beta,0.115509081061502,1.22451148462914
5:139175083-139175942,PSD2,beta,0.013799187798247,1.2337358207985
5:139421326-139423376,NRG2,beta,0.103825130484367,0.977345452564994
5:13944723-13945242,DNAH5,beta,0.00414651253933875,1.34714215432447
5:139493242-139494740,PURA,beta,0.110911220730376,1.03300112116796
5:139554421-139555545,CYSTM1,beta,0.125951124360614,1.04643828975758
5:139682361-139683179,PFDN1,beta,0.0281836559395407,0.685807453935395
5:139725540-139726586,HBEGF,beta,0.0645859767082112,0.824034459185232
5:139780307-139781757,ANKHD1,beta,0.263552628554224,0.897793628859231
5:139780307-139781757,ANKHD1-EIF4EBP3,beta,0.263552628554224,0.897793628859231
5:139926885-139927635,EIF4EBP3,beta,0.0699771999280086,1.05110012186922
5:139936619-139937473,SRA1,beta,0.0540871645098223,1.10379713865129
5:139943736-139944575,APBB3,beta,0.14762037389539,0.949922523838368
5:139943736-139944575,SLC35A4,beta,0.14762037389539,0.949922523838368
5:140011486-140013154,CD14,beta,0.0949630147116953,1.24013747182155
5:140018633-140019522,TMCO6,beta,0.0982176247668271,0.913159706969059
5:140026817-140027813,IK,beta,0.105790245505165,1.03197420394044
5:140026817-140027813,NDUFA2,beta,0.105790245505165,1.03197420394044
5:140043713-140044801,WDR55,beta,0.0988122965080259,0.925903305660435
5:140070172-140071402,HARS,beta,0.077641772266164,1.0378662348522
5:140070172-140071402,HARS2,beta,0.077641772266164,1.0378662348522
5:140079557-140080321,ZMAT2,beta,0.0386174992865341,0.910095190982526
5:140174294-140175156,PCDHA2,beta,0.00334775310098361,1.52699591591598
5:140180505-140181294,PCDHA3,beta,0.00585756921460438,0.806339548949729
5:140186424-140187517,PCDHA4,beta,0.00814030973111446,1.04692738219771
5:140200992-140201917,PCDHA5,beta,0.00369376304633408,0.473687946333366
5:140207387-140208202,PCDHA6,beta,0.00624815325864696,1.23381354191258
5:140248422-140248622,PCDHA11,beta,0.00219219061790914,1.48128081161833
5:140305586-140307186,PCDHAC1,beta,0.118605579219387,0.906268103030031
5:140345538-140346993,PCDHAC2,beta,0.129592323611321,0.740771399838621
5:140430309-140431679,PCDHB1,beta,0.0149439571819526,0.912720100768349
5:140474054-140474482,PCDHB2,beta,0.00385187494358153,1.6174890456795
5:140479921-140480942,PCDHB3,beta,0.0038464783938971,0.864527418539617
5:140514625-140515769,PCDHB5,beta,0.0137478154486538,1.60230127261395
5:140571827-140572144,PCDHB10,beta,0.00275308135978475,1.07666506469461
5:140593280-140593578,PCDHB13,beta,0.00204487182003054,1.77801209118324
5:140602779-140603046,PCDHB14,beta,0.00364239069674083,1.24865488515732
5:140699739-140700810,TAF7,beta,0.055915753832111,1.33563398257808
5:140718199-140718706,PCDHGA2,beta,0.00595351566288974,1.3797646939758
5:140723648-140723895,PCDHGA3,beta,0.00287201570802452,1.16662812969478
5:140729481-140730019,PCDHGB1,beta,0.00888230027019192,1.15476676111133
5:140739447-140739896,PCDHGB2,beta,0.00266792801086823,2.0217592241192
5:140749608-140750161,PCDHGB3,beta,0.00361400624710199,1.45506378982992
5:140787422-140787708,PCDHGB6,beta,0.00301933450590313,1.04968090795084
5:140797045-140797606,PCDHGB7,beta,0.00975541995809475,0.57367017279295
5:140855221-140856486,PCDHGC3,beta,0.0829776282879005,1.08583181630172
5:140863996-140865096,PCDHGC4,beta,0.0288444879781694,1.28590933075732
5:140997701-140998996,DIAPH1,beta,0.143514440606275,0.878875859295586
5:141015931-141017511,HDAC3,beta,0.0936277541326357,1.04816408177209
5:141015931-141017511,RELL2,beta,0.0936277541326357,1.04816408177209
5:141030614-141031234,FCHSD1,beta,0.0327883145215686,0.916056789794995
5:141061248-141062053,ARAP3,beta,0.0362564036720087,0.676165966442908
5:141257684-141259049,PCDH1,beta,0.12387247154126,1.01876053624815
5:141302885-141303846,KIAA0141,beta,0.0974512446265785,1.07471764361797
5:141337362-141338043,PCDH12,beta,0.00811732183116004,1.50944975688009
5:141348210-141349197,RNF14,beta,0.102724935199352,1.09818764561615
5:141392024-141392859,GNPDA1,beta,0.0717680134025064,0.953164958727247
5:14142908-14145601,TRIO,beta,0.286285488972256,0.905675833296511
5:141487976-141488977,NDFIP1,beta,0.132607453013574,1.03158759901925
5:141703681-141706217,SPRY4,beta,0.121616713773173,1.12144635293663
5:142065613-142066313,FGF1,beta,0.00518853722385786,2.21018234060904
5:142149259-142151017,ARHGAP26,beta,0.175610735237143,0.929431427022948
5:142782244-142784535,NR3C1,beta,0.248611474774705,0.788431388400488
5:143549878-143550645,YIPF5,beta,0.0968849573350184,1.05414748120299
5:143549878-143550645,KCTD16,beta,0.0968849573350184,1.05414748120299
5:1445444-1446148,SLC6A3,beta,0.00260576256190614,1.21156257324664
5:145214416-145215679,PRELID2,beta,0.122242573366444,0.895390785722349
5:145316002-145316476,SH3RF2,beta,0.00373294059534176,1.53625713531666
5:145561893-145562875,LARS,beta,0.177189261062366,1.04708453407192
5:145582624-145583645,RBM27,beta,0.150423425903551,1.0211416797983
5:14581455-14582947,FAM105A,beta,0.194998435701442,1.10597066075303
5:145826374-145827424,TCERG1,beta,0.168793491284502,1.0825314216983
5:146256685-146258677,PPP2R2B,beta,0.0283687505852102,1.24686767894406
5:146613834-146615057,STK32A,beta,0.0213786067874858,1.20347140844034
5:14663946-14665558,FAM105B,beta,0.175252530491207,1.00739398824245
5:146888641-146889910,DPYSL3,beta,0.0626788220327247,1.4504487667056
5:147161645-147162595,JAKMIP2,beta,0.0866294103827934,1.35972957083839
5:147648092-147648461,SPINK13,beta,0.00407355399100781,0.255679964263943
5:147699282-147700554,SPINK9,beta,0.0113069630348962,1.02000820171151
5:147763156-147763989,FBXO38,beta,0.109913770144549,1.07530460353578
5:148033385-148034343,HTR4,beta,0.00269631246050707,1.61660488548242
5:148205413-148206496,ADRB2,beta,0.179331481031899,0.990638807484875
5:148520845-148521818,ABLIM3,beta,0.0191810196198923,1.03507153107694
5:148651156-148652264,AFAP1L1,beta,0.0129206715606598,1.75303145577486
5:14871117-14873041,ANKH,beta,0.227873305273144,0.99466259706988
5:148724404-148725408,GRPEL2,beta,0.0767186819298847,1.00319270481315
5:148736982-148738141,PCYOX1L,beta,0.162453386426038,1.17078373534711
5:148930500-148931572,CSNK1A1,beta,0.132339798166239,1.14971985043904
5:148930500-148931572,ARHGEF37,beta,0.132339798166239,1.14971985043904
5:149109441-149111818,PPARGC1B,beta,0.0645453974579868,0.943759541122834
5:149339935-149340838,SLC26A2,beta,0.185435118895101,0.849938762462993
5:149379635-149380916,HMGXB3,beta,0.103333203442354,0.89582709530967
5:149379635-149380916,TIGD6,beta,0.103333203442354,0.89582709530967
5:149535143-149535733,PDGFRB,beta,0.0048831065287318,0.949532935318462
5:149669323-149669821,CAMK2A,beta,0.00331936865134477,1.81984291693323
5:149681883-149682664,ARSI,beta,0.0221895610264266,0.833519113289419
5:149736921-149737718,TCOF1,beta,0.0924613985501924,0.984764563811033
5:149791885-149792658,CD74,beta,0.0159008285175552,1.20630421259148
5:149828609-149829814,RPS14,beta,0.083493944931084,0.987590056742482
5:149865079-149866678,NDST1,beta,0.0543480211062563,1.05244868542063
5:150051093-150052454,MYOZ3,beta,0.00651440640476533,1.21247488213432
5:150079889-150081061,RBM22,beta,0.0700569567272407,0.988965602625738
5:150137825-150138876,DCTN4,beta,0.142841413767061,0.81193116795899
5:150157673-150159036,SMIM3,beta,0.0290431791256412,1.12359335039959
5:150157673-150159036,AC010441.1,beta,0.0290431791256412,1.12359335039959
5:150284252-150284941,ZNF300,beta,0.0336032636089769,1.13660836789903
5:150399837-150400619,GPX3,beta,0.046314450922796,1.25885190063659
5:150460062-150461059,TNIP1,beta,0.102120872060002,0.899906409986741
5:150536980-150538193,ANXA6,beta,0.0671673496689462,1.06774029489948
5:150602897-150603899,CCDC69,beta,0.0332396623133565,1.52802700138337
5:150632015-150632876,GM2A,beta,0.19660415453027,0.957175102571549
5:150826894-150828028,SLC36A1,beta,0.0449454093444131,0.866127269833015
5:151150589-151151955,G3BP1,beta,0.314013592016359,0.956527257648657
5:151150589-151151955,ATOX1,beta,0.314013592016359,0.956527257648657
5:151303027-151305306,GLRA1,beta,0.0923194763019982,1.01653605245145
5:151784699-151785434,NMUR2,beta,0.0102527435497915,1.68544600230082
5:1523188-1524542,LPCAT1,beta,0.0677038508096507,1.34783639420778
5:153417867-153418908,FAM114A2,beta,0.0696541778826126,1.06970247187678
5:153417867-153418908,MFAP3,beta,0.0696541778826126,1.06970247187678
5:153569078-153570581,GALNT10,beta,0.0825884459450746,0.891930178891286
5:153825051-153825876,SAP30L,beta,0.104590108923398,0.956759493218862
5:153857227-153858062,HAND1,beta,0.00893906916946961,1.02281885021784
5:154134207-154135615,LARP1,beta,0.188969368342971,0.882001418558674
5:154236950-154238346,CNOT8,beta,0.193691559572021,1.00525478158895
5:154236950-154238346,FAXDC2,beta,0.193691559572021,1.00525478158895
5:154317223-154318028,GEMIN5,beta,0.0680458659065334,0.999513904053314
5:154320412-154321001,MRPL22,beta,0.037405167904182,0.92069401563583
5:15499714-15501195,FBXL7,beta,0.0078970444849505,0.727419971119472
5:155753773-155754383,SGCD,beta,0.00604406556149067,1.56829318602183
5:156485628-156486470,HAVCR1,beta,0.0153007602266719,0.959023558498456
5:156569360-156570759,MED7,beta,0.111946447163994,1.17344064109334
5:156569360-156570759,HAVCR2,beta,0.111946447163994,1.17344064109334
5:156569360-156570759,ITK,beta,0.111946447163994,1.17344064109334
5:156692730-156693907,CYFIP2,beta,0.123403532399203,0.920674238993558
5:156772133-156772333,FNDC9,beta,0.00601568111185184,1.72771402174268
5:156886875-156887488,NIPAL4,beta,0.0189377543737283,0.888458253275549
5:157002084-157003328,ADAM19,beta,0.0237005248530036,1.52874565094475
5:157097740-157098937,SOX30,beta,0.0350872446871318,1.19236026944787
5:157097740-157098937,C5orf52,beta,0.0350872446871318,1.19236026944787
5:157158208-157159109,THG1L,beta,0.13601737156352,1.05483587786878
5:157170264-157171230,LSM11,beta,0.0781688820087163,1.00249854812278
5:157285298-157286367,CLINT1,beta,0.0621599122422903,1.0304870051934
5:158527065-158527846,EBF1,beta,0.0463672249736059,0.879442742896415
5:158635884-158637018,RNF145,beta,0.119892270851287,0.849887445671022
5:158689564-158690786,UBLCP1,beta,0.085192806805764,1.05552337481705
5:158758345-158759018,IL12B,beta,0.00766996888783979,1.26587855524182
5:159342762-159343844,ADRA1B,beta,0.0523329354370813,0.793634861526833
5:159435698-159436787,TTC1,beta,0.0748671047076416,0.903655209676869
5:159545532-159547101,PWWP2A,beta,0.318612854048702,0.9795041239604
5:159626177-159626942,FABP6,beta,0.0365414396144313,1.82555229812784
5:159738814-159739906,CCNJL,beta,0.0102527435497915,1.68544600230082
5:159797284-159798133,C1QTNF2,beta,0.012082734573297,1.28204889966651
5:159826379-159827311,C5orf54,beta,0.0726735123885157,1.06924975399518
5:159845703-159846586,SLU7,beta,0.0705948595691619,1.02361712832945
5:159848638-159849266,PTTG1,beta,0.0557090729877038,0.817656007794762
5:160974606-160975431,GABRB2,beta,0.0108987876405837,1.31576340449773
5:161274387-161275711,GABRA1,beta,0.0102013712001982,2.48354162138639
5:161494305-161496269,GABRG2,beta,0.0141168132939586,0.954971764766204
5:16178923-16180596,MARCH11,beta,0.0590824071358927,1.31248977065131
5:162864180-162865118,CCNG1,beta,0.179782828823687,1.10589932147061
5:162872411-162873493,AC112205.1,beta,0.0127341752137735,1.27866150334867
5:162886535-162887762,NUDCD2,beta,0.221357497167162,1.06091133707457
5:162886535-162887762,HMMR,beta,0.221357497167162,1.06091133707457
5:162932199-162933315,MAT2B,beta,0.206137895440939,0.966816435334692
5:16465321-16466560,ZNF622,beta,0.14085849714081,1.24609317414739
5:16615849-16617584,FAM134B,beta,0.16098839839937,1.01491957411725
5:166711555-166711808,TENM2,beta,0.0022435629675024,0.268456333045469
5:167718377-167719626,WWC1,beta,0.136688996701516,1.2712703004193
5:167913210-167914427,RARS,beta,0.0772849692214447,1.02768984073577
5:167956000-167957136,FBLL1,beta,0.0446439734977548,1.10955915812203
5:168005977-168007050,PANK3,beta,0.308108645300629,1.04732136992857
5:168727688-168728345,SLIT3,beta,0.00350046844854663,2.97003347053746
5:169010300-169011269,SPDL1,beta,0.0716544756039511,0.984138383094787
5:169064116-169064702,DOCK2,beta,0.00305311550522638,1.96436174208112
5:16935493-16937489,MYO10,beta,0.056399691177188,0.889372591129922
5:169407337-169407970,FAM196B,beta,0.00939181866247429,1.55632880805716
5:169659784-169660114,C5orf58,beta,0.00219219061790914,1.48128081161833
5:169930759-169932399,KCNIP1,beta,0.0120881311229814,1.57254612036914
5:170288709-170289825,RANBP17,beta,0.0344803781453475,1.45654987730755
5:170814372-170815777,NPM1,beta,0.181919652243535,1.02988101671833
5:170845557-170847661,FGF18,beta,0.0541141472582444,1.39446930561334
5:171432780-171434261,FBXW11,beta,0.171666908693744,0.994369843764112
5:171614978-171615991,STK10,beta,0.179069222734248,1.09553612872622
5:171710027-171711341,UBTD2,beta,0.152202044577463,1.03047871533297
5:171881007-171882076,SH3PXD2B,beta,0.0407353296548956,1.09894947990431
5:172067983-172068877,NEURL1B,beta,0.0115732161810146,1.01450115155021
5:17216209-17217312,BASP1,beta,0.0290539722250101,1.33111443858619
5:172197522-172198630,DUSP1,beta,0.176689134068236,1.15565580446915
5:172331594-172332434,ERGIC1,beta,0.0924991743979835,1.2001733631824
5:172385502-172386620,RPL26L1,beta,0.0662618506829369,0.943509618664626
5:172410467-172411642,ATP6V0E1,beta,0.0772619813214902,1.07040324317126
5:172483042-172484634,CREBRF,beta,0.206148688540307,0.995217834407147
5:172571263-172572270,BNIP1,beta,0.0857253130980008,1.05367310321886
5:172754768-172755741,STC2,beta,0.0133518348549268,1.1092117373192
5:173042937-173044025,BOD1,beta,0.122927795006243,0.912324882406333
5:173314691-173315544,CPEB4,beta,0.189827489827854,1.04415687130905
5:173472462-173472992,NSG2,beta,0.0172604786977859,1.13264911961253
5:174151000-174152012,MSX2,beta,0.012315206720092,1.09107795781188
5:174870976-174872248,DRD1,beta,0.00981618370584012,2.52806407390026
5:174905134-174906342,SFXN1,beta,0.0635641365212131,1.13451354642561
5:175084542-175085792,HRH2,beta,0.0099013370547566,2.06903666334755
5:175223398-175225110,CPLX2,beta,0.111569459621753,0.934844491967342
5:175665022-175665715,SIMC1,beta,0.0120205691243348,1.14913789258265
5:175788281-175789169,KIAA1191,beta,0.0622504621408912,1.04414043792393
5:175792154-175793275,ARL10,beta,0.0321990393300541,0.949896093684262
5:175815421-175816557,NOP16,beta,0.141155938139001,1.01017700930754
5:175815421-175816557,HIGD2A,beta,0.141155938139001,1.01017700930754
5:175842858-175843925,CLTB,beta,0.0929425324928359,1.02438718270241
5:175874586-175875704,FAF2,beta,0.102114073809101,1.00370305586928
5:175964088-175965288,RNF44,beta,0.143184620309978,0.962140762699202
5:175969850-175971234,CDHR2,beta,0.0654279085440418,1.12335708979766
5:176036366-176037751,GPRIN1,beta,0.0602217799699139,1.16191813558949
5:176056896-176058274,SNCB,beta,0.0650441227509003,0.914321063753656
5:176056896-176058274,EIF4E1B,beta,0.0650441227509003,0.914321063753656
5:176073998-176074647,TSPAN17,beta,0.150313882953463,1.16553772796423
5:176236799-176238298,UNC5A,beta,0.0347818139920058,1.05500211544859
5:176432760-176434264,UIMC1,beta,0.0909260451224442,1.00430757997139
5:176449129-176450723,ZNF346,beta,0.0563023430276859,1.05809785688346
5:176513483-176514589,FGFR4,beta,0.0192769660681777,1.22250977024967
5:176559788-176561747,NSD1,beta,0.0765929493307437,1.1519356532518
5:176730126-176730992,RAB24,beta,0.0463388405239672,0.890070535953314
5:176730126-176730992,PRELID1,beta,0.0463388405239672,0.890070535953314
5:176738824-176739767,MXD3,beta,0.035768471478464,0.819729219892294
5:176778145-176779207,LMAN2,beta,0.056156425931024,0.842317560809103
5:176784673-176785218,RGS14,beta,0.00524530612313553,1.74368549469958
5:176852861-176854047,GRK6,beta,0.177439324559432,0.996892552472529
5:176873232-176875281,PRR7,beta,0.0740169729196932,0.951436863732513
5:176899748-176900958,DBN1,beta,0.0271158399526337,1.77375859108024
5:176924251-176924982,PDLIM7,beta,0.0359603643750347,0.983971257611419
5:176943811-176944649,DDX41,beta,0.0746278343099453,1.0733113703118
5:176980667-176981964,FAM193B,beta,0.0495690609779277,0.70451828727618
5:177018895-177019789,TMED9,beta,0.0434492334656727,0.992467345592932
5:177026646-177027523,B4GALT7,beta,0.0662496558823513,1.06747313047135
5:177433721-177434236,FAM153C,beta,0.00514396312516575,0.585619594205212
5:177540180-177540791,N4BP3,beta,0.0214353756867635,1.14298847984921
5:177557433-177558454,RMND5B,beta,0.0705556820201543,0.960057321769599
5:177580626-177581239,NHP2,beta,0.080446225975542,0.992338522565615
5:177631037-177632560,HNRNPAB,beta,0.082514085695527,0.969733367382075
5:177659052-177660020,PHYKPL,beta,0.0442979635524043,1.22171713921441
5:178053200-178054527,CLK4,beta,0.0580309910532214,0.916919554207234
5:178157136-178158001,ZNF354A,beta,0.0583580079470852,1.17567559118045
5:178286716-178287564,ZNF354B,beta,0.0628951045304665,1.24019678769503
5:178322526-178323615,ZFP2,beta,0.0619112504464418,0.942164608968424
5:178367577-178368716,ZNF454,beta,0.064085849714081,1.04528862663803
5:178450381-178451214,ZNF879,beta,0.0529991640253944,1.1773173400131
5:178486991-178487935,ZNF354C,beta,0.045577856933403,1.30747520902808
5:178770694-178772826,ADAMTS2,beta,0.0874335663708331,1.39482398801874
5:178986376-178987128,RUFY1,beta,0.1145522097259,1.17547794399663
5:179049700-179051714,HNRNPH1,beta,0.0938818124781685,1.14585502018915
5:179125262-179126333,CANX,beta,0.19485251860478,1.02406028768543
5:179159210-179160531,MAML1,beta,0.126275548107227,0.92585595079582
5:179233731-179234583,MGAT4B,beta,0.0818058761557728,0.981723848103094
5:179245865-179246893,SQSTM1,beta,0.128198892431767,0.73188242703511
5:179285220-179286380,C5orf45,beta,0.109274524304658,0.993228871243028
5:179285220-179286380,CTC-241N9.1,beta,0.109274524304658,0.993228871243028
5:179333473-179335216,TBC1D9B,beta,0.0727018968381546,1.06080163952168
5:179498069-179499342,RNF130,beta,0.0708503196159115,0.951639565516983
5:179635587-179636437,RASGEF1C,beta,0.0174861525936799,1.84503236690448
5:179718530-179719821,MAPK9,beta,0.0822870100984162,1.02594334088927
5:179779218-179780989,GFPT2,beta,0.0223638625727273,1.42055652476787
5:179920885-179922178,CNOT6,beta,0.0943021826730666,1.01432496715196
5:1799465-1800833,MRPL36,beta,0.0849603346589689,1.08170819547279
5:1801104-1801935,NDUFS6,beta,0.049362169878338,1.23153369648808
5:180236740-180238093,MGAT1,beta,0.169808533220599,1.01401712523423
5:180287575-180288883,ZFP62,beta,0.085004908757661,1.17726689998508
5:1882755-1884082,IRX4,beta,0.0109609530895457,1.48638439208727
5:191216-192051,LRRC14B,beta,0.0112717803343562,2.85608282823963
5:19987889-19988993,CDH18,beta,0.0658482787389399,0.948601694691053
5:217734-219428,CCDC127,beta,0.0510732265536036,1.1621738007693
5:217734-219428,SDHA,beta,0.0510732265536036,1.1621738007693
5:22852845-22853849,CDH12,beta,0.0131139661584472,1.07115112378058
5:23506625-23507827,PRDM9,beta,0.0824005478969716,0.997411934468012
5:23951238-23952357,C5orf17,beta,0.0127625596634123,1.22445734787607
5:24644772-24645400,CDH10,beta,0.0625397031869639,0.992587588200127
5:27038530-27038948,CDH9,beta,0.00186916857251309,3.2351660965822
5:271236-272049,PDCD6,beta,0.161965454232493,1.23065370653182
5:2750810-2752532,IRX2,beta,0.0333829862627674,0.951891895277961
5:2750810-2752532,C5orf38,beta,0.0333829862627674,0.951891895277961
5:31193610-31195388,CDH6,beta,0.101731689717176,0.763234571443396
5:31531708-31532975,DROSHA,beta,0.187189347967842,0.948424613551127
