UMAP1,UMAP2,zval,cluster
7.671673,-3.211888,0.104511731583728,beta_1
8.712908,-2.7303624,-2.08419404945746,beta_1
-10.191144,-0.23801808,-1.88693479767642,alpha_1
9.340434,-1.0380365,0.329274775995677,beta_1
8.729992,-3.8902102,2.17192949954751,beta_1
-3.6139793,3.430024,2.8479472452872,alpha_2
-7.646781,-0.1816413,0.405941628194344,alpha_1
-7.116072,-1.6308734,0.18723282797108,alpha_1
-0.6769928,-0.24898998,-0.918494256242758,delta_1
-4.1423817,3.301466,-0.80515137999146,alpha_2
8.898049,-0.8946693,-1.92721525000568,beta_1
-9.103379,-1.5450203,-0.305494456340504,alpha_1
9.267252,-2.8338041,-0.423361610495301,beta_1
5.7687078,0.9892482,-0.228694605855431,beta_2
-10.300314,1.6628476,-0.548533427888363,alpha_1
0.02424571,1.0492387,0.55813916410415,delta_2
9.23605,-2.8542454,2.72428550967933,beta_1
-9.707262,1.2327415,1.94973418158431,alpha_1
-8.55713,-1.9539051,-0.500630337692419,alpha_1
7.318273,-3.415284,-1.40011435359715,beta_1
8.960629,-3.7633548,-0.364054535174295,beta_1
7.3019686,-2.0603542,0.159461673098882,beta_1
-7.546826,-0.71356684,-1.38906875635807,alpha_1
6.5926123,-2.7327929,0.504764040320932,beta_1
7.020975,-3.9396167,-0.285737239689701,beta_1
9.451615,-2.8128526,3.70221155793062,beta_1
-9.753069,1.2841417,2.2787771051483,alpha_1
-7.859094,-0.64599735,1.47703870519353,alpha_1
-0.30444416,-0.28166062,-0.951099220522832,delta_1
5.6895814,0.028801363,-1.24118071561011,beta_2
6.274025,-1.0776864,-1.76006351554624,beta_2
-8.044734,-0.033220626,0.373431945578221,alpha_1
-9.6516075,-1.7979134,-0.163475092319833,alpha_1
6.0413656,-2.838148,0.689021115242511,beta_1
-0.6423212,2.4888513,-1.11993739247994,delta_2
8.544123,-1.448854,-0.868866567861082,beta_1
2.9229991,2.1897209,0.995691398826713,beta_2
6.3776126,-4.112003,2.23255323102969,beta_1
-4.317294,3.1271574,5.24311371666755,alpha_2
0.36023012,-0.8542309,-1.21332557269956,delta_1
6.4151692,-1.6846968,1.35221667918704,beta_2
6.4463515,1.9431329,0.0705443057883986,beta_2
4.2951517,2.363829,1.56391582301187,beta_2
-7.8443027,-0.43381545,1.28187811651433,alpha_1
-9.630224,0.84154516,-1.72666827273597,alpha_1
9.101496,-2.7835484,2.33480809355472,beta_1
7.511976,-3.9552097,1.67990947630078,beta_1
-8.264368,-2.0765898,0.240794337233576,alpha_1
7.7566595,-4.1441374,-0.170930753155888,beta_1
9.280139,-0.6451091,-2.03996283197562,beta_1
-3.3200557,4.6982794,-0.622319578595966,alpha_2
-3.1494293,4.5993857,-0.286127123903823,alpha_2
7.3907743,-3.5003543,0.134174135327981,beta_1
-10.357726,-1.3690745,1.16753576881414,alpha_1
-3.4372253,3.6480033,1.67969110856985,alpha_2
9.180004,-0.47596562,-2.24033799098235,beta_1
-3.396379,4.6619673,-1.45222330123605,alpha_2
7.5089335,-3.5997841,0.0843193568045311,beta_1
-5.0944047,2.0352316,3.15336501526616,alpha_2
6.308975,-3.7460783,0.470957063775323,beta_1
-10.007995,-1.51942,1.3256801463287,alpha_1
-9.3766775,-2.369424,-1.14679207223453,alpha_1
1.0194141,3.5174973,-0.254501897111861,beta_2
-7.1392746,0.8926823,-0.981013456472945,alpha_1
-8.52401,-2.4021206,0.992391117860524,alpha_1
9.29785,-2.9890387,-1.59164632086949,beta_1
-2.4818091,3.0880654,2.52513178043225,alpha_2
-0.05742649,0.7815518,0.0549910391049655,delta_2
5.9265614,-1.1403046,1.43766703000757,beta_2
-10.614918,-0.48720437,0.7218951254966,alpha_1
-8.205127,-2.0713065,-2.47010980791361,alpha_1
-10.873109,0.59279937,1.78338598445127,alpha_1
-8.225884,-0.7383254,-2.04674830596873,alpha_1
-7.336874,-0.22601512,-0.385618340229054,alpha_1
6.8062835,-2.9192433,0.0025899314596198,beta_1
5.5730224,0.3931046,-0.287209496199912,beta_2
-3.6613395,3.9847472,-0.342131469182656,alpha_2
4.4016676,2.2521577,-0.0500882755409978,beta_2
-9.146223,1.2760397,-0.608299421336849,alpha_1
-8.163808,-2.1049998,-0.856440939091436,alpha_1
5.022987,0.114109136,0.62974592349138,beta_2
3.0471737,2.188912,-0.653054989110431,beta_2
-7.304824,0.93943983,-1.40243677926426,alpha_1
6.802472,-4.147774,0.272670998641408,beta_1
-0.2161605,1.9877115,2.61121831328006,delta_2
4.390519,1.7884153,2.01237716643286,beta_2
4.140546,3.0620847,2.80047076909437,beta_2
7.373234,-3.1459377,-1.10204903935411,beta_1
7.348464,-4.4422255,-0.0463200359061352,beta_1
4.5034184,2.428523,0.711228837964898,beta_2
-10.331384,0.51573545,-0.510564262128816,alpha_1
5.9831614,2.6928327,2.8855859801953,beta_2
7.2814064,-4.428089,0.352835088464632,beta_1
8.068532,-1.0382097,-1.87573013069797,beta_1
5.2162075,1.9545051,0.868336257163457,beta_2
8.720618,-3.7381399,0.527581830540008,beta_1
-9.519,1.3357452,1.34931598855307,alpha_1
-8.237228,-1.785838,0.288383767895598,alpha_1
7.9261193,-4.0264945,0.402778532198007,beta_1
-7.114434,1.0136708,-2.25985678355981,alpha_1
-8.663087,-2.059006,-1.32104189099338,alpha_1
5.101198,-0.1977986,-0.580936158375673,beta_2
7.704794,-4.1225476,-0.776527622504845,beta_1
-7.1846333,-0.23845185,-1.3152009559501,alpha_1
7.5507784,-0.70426756,1.14820260750846,beta_2
6.012435,-3.3712175,-1.06026218853461,beta_1
-9.433323,-2.1293504,-1.47677950474136,alpha_1
6.7492394,-3.6977878,-1.31431495236476,beta_1
-3.5619113,3.1359603,-0.0184345665039009,alpha_2
-8.058988,-2.1932847,0.098430151673072,alpha_1
-8.349038,-0.3808567,-1.31236085247747,alpha_1
7.6087837,-3.872928,-0.849998191437685,beta_1
7.75462,-1.4979968,-0.0563635140605303,beta_1
6.641629,-1.2844063,-0.647680298554705,beta_2
-7.9709477,-2.1293502,0.664400586273581,alpha_1
-4.0348153,3.3147051,1.78621845117731,alpha_2
-9.508471,0.9012061,-0.534243056062982,alpha_1
-10.372022,-1.0760086,-0.300885347306589,alpha_1
-9.042878,0.20001596,-0.82512240918224,alpha_1
6.914643,-2.9024901,-1.840199852863,beta_1
-9.9545145,0.9927573,0.334903433372767,alpha_1
5.8358502,-3.5504212,2.31222893536132,beta_1
-8.539578,-2.3695915,-1.95017295442482,alpha_1
4.8112583,2.5523736,-0.245238428936134,beta_2
-9.01187,-1.004549,-1.12960034810165,alpha_1
-7.520162,-1.8878956,-2.34011964566475,alpha_1
6.6268125,-2.4462092,-0.106425021023593,beta_1
-9.375886,1.390116,-0.302456340104292,alpha_1
3.6295438,3.1722634,0.00716597872595346,beta_2
-7.921012,0.41563866,-3.37468821076681,alpha_1
-9.285163,-1.0286667,1.07803956683579,alpha_1
-8.40592,0.86825055,-1.35310164655577,alpha_1
-8.168047,-0.74941,-1.13915525947782,alpha_1
-8.514221,-1.677165,-0.411897006811296,alpha_1
-7.2415223,-0.49057716,-0.845412516284421,alpha_1
-6.81374,0.031576447,-2.56413264872309,alpha_1
-0.31251606,-0.4737681,0.53387889674891,delta_1
5.470216,1.8898101,-0.096911519756938,beta_2
6.1352,-3.074676,1.19340049596089,beta_1
-0.13667919,-0.9277905,-1.09404066644672,delta_1
-9.525447,-0.67008877,-1.90401794988806,alpha_1
-6.847661,0.022859238,-2.51969506103291,alpha_1
-0.25655866,-0.48525247,-0.292489722841099,delta_1
-7.514285,1.3097795,0.660220102280738,alpha_1
-10.166571,0.25286785,-0.621870580080558,alpha_1
6.899799,-2.4898882,0.332952390148155,beta_1
6.885254,-1.970783,0.549141291127878,beta_1
-5.429863,2.4980466,-1.19538215431445,alpha_2
-3.9018729,2.4986274,1.36377975212651,alpha_2
8.597889,-2.0156252,-0.0456860883273339,beta_1
8.651827,-3.6376548,0.299070208148037,beta_1
5.6593595,1.3735352,2.34577500536896,beta_2
7.489981,-0.79968643,-0.0544209001819887,beta_2
7.9365354,-3.0457628,-0.0211975452549514,beta_1
7.435894,-3.0232885,0.245014385194101,beta_1
3.664657,2.9137905,2.04430089580148,beta_2
7.9495125,-0.97659767,-0.12266533614778,beta_1
-10.156094,-1.0469458,-0.030688921304499,alpha_1
-3.560343,4.0240483,-2.47993603236077,alpha_2
-7.4476247,1.3834404,-0.58460513360501,alpha_1
-10.020174,-1.7432194,0.215356481693943,alpha_1
1.1828437,3.6468227,0.814033256031349,beta_2
-7.345814,-1.510881,-1.62945187074153,alpha_1
4.109384,2.87239,0.529260990258219,beta_2
7.6890955,-0.25436795,-1.35423613346064,beta_2
7.6885133,-2.493086,-1.20407519086594,beta_1
9.004509,-0.14525743,-1.45970145071234,beta_1
7.002704,-1.2032723,-1.06106139433131,beta_2
-9.031613,-2.7254708,-1.34296404184661,alpha_1
-8.732606,-1.0569222,-0.123618411133704,alpha_1
3.503293,3.306831,3.32453037062227,beta_2
0.25497726,-0.94942206,-0.0107325260639928,delta_1
4.6438613,3.1075995,1.31454441079328,beta_2
-3.2885716,4.500113,0.0155410242141899,alpha_2
-7.4809165,-1.2201833,-0.623632726437306,alpha_1
-11.031488,0.14881895,-0.213418884361819,alpha_1
6.8775053,-1.1486279,-0.933864277554507,beta_2
-9.472835,-1.7750324,1.03726711527351,alpha_1
4.692451,2.9917538,1.6427846749808,beta_2
-8.890053,0.33258924,-0.744438189127314,alpha_1
-7.3102007,-0.9086482,-1.03255166870367,alpha_1
-6.9029493,-0.4061288,-0.90974041740526,alpha_1
-10.134002,-0.36824587,-0.354438560289247,alpha_1
5.7663226,-1.173203,0.0415558129419378,beta_2
9.10608,-1.3675661,-0.824937183954248,beta_1
-7.8857517,-1.2324787,-0.717931097421383,alpha_1
-8.515821,1.5239079,-0.129020248949262,alpha_1
5.857903,-0.76220924,-1.37418942300485,beta_2
6.4304976,-4.358419,-1.18132361347697,beta_1
6.9135513,0.81250817,-0.658022841903659,beta_2
7.704173,-2.8976655,-0.814141078310476,beta_1
2.1576161,3.5724022,-0.360878906315514,beta_2
6.719298,-2.9289117,-0.482075998377874,beta_1
6.547197,1.6532633,0.84220955884364,beta_2
-8.992585,-0.28724453,0.122331400826496,alpha_1
-9.935698,1.7755075,1.7538265474079,alpha_1
-7.871752,-2.6606605,0.384109293052113,alpha_1
8.647873,-2.4278316,0.483517319544533,beta_1
-9.688768,1.8294665,0.967542013440845,alpha_1
-7.377233,-0.7203727,0.789950663658705,alpha_1
8.336548,-2.635538,1.3681659641918,beta_1
6.359828,-3.171131,-0.0984567976561753,beta_1
-9.252346,-2.206548,-0.404023991117541,alpha_1
5.7894354,1.0681833,-0.0919000652053287,beta_2
7.989452,-4.342075,2.01155103684653,beta_1
-2.930374,3.0785196,0.174783227536468,alpha_2
-7.733745,-1.5750223,-3.13588139909479,alpha_1
-8.023307,-0.0259566,-1.23859422672826,alpha_1
7.978874,-4.122193,1.48773013698774,beta_1
-8.670868,-2.4501715,0.178814622837724,alpha_1
3.7055857,3.1691,2.17482969601805,beta_2
6.9857287,-4.1113434,-1.45010445674389,beta_1
-8.491774,-2.253164,-1.40333855337846,alpha_1
9.194035,-1.7490621,-1.47061985358667,beta_1
7.573401,-3.1583617,0.447827074359032,beta_1
5.0622706,1.5085797,-1.23611871030209,beta_2
6.158407,-3.712306,-1.13426414397227,beta_1
8.279462,-3.1846557,-1.04832234170856,beta_1
5.5051203,0.6492815,0.950543163352337,beta_2
5.6122746,-1.0705779,1.0065626262687,beta_2
-10.40007,-0.2391273,-0.694022070111771,alpha_1
-10.361009,0.8389362,-0.467767271801648,alpha_1
8.567711,-0.91071093,-0.974568763819817,beta_1
-10.652637,0.70168316,-0.338315791053987,alpha_1
9.559974,-1.8758881,-0.623938273515826,beta_1
0.41392753,-0.7041415,0.253023942735473,delta_1
-7.7798557,-2.1909904,0.52397456122216,alpha_1
6.427136,-1.0192373,-0.606581572290278,beta_2
5.4398375,2.393817,3.0202979660426,beta_2
-7.169773,0.07581854,-3.32414800632798,alpha_1
-8.126657,-1.2207452,-1.33143552524538,alpha_1
7.1054115,-4.68363,1.40420429680357,beta_1
8.900408,-3.0761712,-1.13650085946946,beta_1
7.589391,-2.5790539,1.02508872902372,beta_1
-9.746881,-1.4472257,-0.248674888682805,alpha_1
0.30399385,0.9497389,1.27888522399411,delta_2
5.742777,2.2662811,2.99345830199201,beta_2
5.7394624,-3.846255,1.19951659409115,beta_1
-8.103302,-0.3197118,-2.6945698004932,alpha_1
-3.6843708,2.738483,0.321223241318254,alpha_2
6.7729387,-4.249729,-0.582434597244743,beta_1
-7.095654,0.611846,-1.37359563294473,alpha_1
6.4990153,-1.1508458,-1.80728301397587,beta_2
-9.198604,-2.179125,-0.0151857783236223,alpha_1
7.7266,-1.9348502,-0.0249109238689828,beta_1
0.017503005,-0.4932215,-1.86794547683224,delta_1
-4.2873707,3.2639396,3.67491314774744,alpha_2
-7.1382384,-1.2240108,-0.506731717844238,alpha_1
6.535278,-3.909713,0.380670446974066,beta_1
8.009166,-4.023902,0.324226376136637,beta_1
-7.894257,-2.5328147,-1.34830453334466,alpha_1
2.7155614,2.539869,-1.63667764661063,beta_2
5.571258,2.0886042,1.32944363906332,beta_2
-9.904051,1.712939,0.0465588837883461,alpha_1
-3.191791,4.6833034,-0.249088536279558,alpha_2
7.9829803,-2.7242324,-1.94687843874459,beta_1
-10.967053,0.68931425,0.137375433762503,alpha_1
5.3158154,0.2570027,-0.258857040271914,beta_2
7.6328964,-2.954457,-0.316247055037651,beta_1
-7.30436,-1.2663906,-2.60766118086201,alpha_1
-9.835462,1.7732239,-1.13732273721333,alpha_1
6.937385,0.24866101,0.537223388565224,beta_2
8.346573,-3.1933074,2.04541664637172,beta_1
8.794813,-2.8956125,0.834009312564839,beta_1
7.6867537,-1.5187432,0.461696686355471,beta_1
-9.290273,-1.6233715,0.0422382270384133,alpha_1
7.8347363,-1.444701,-0.98287581185978,beta_1
-0.4220281,-0.25171354,-0.15309883720795,delta_1
6.7266035,1.4540143,-1.04972952965003,beta_2
3.3550925,2.5473258,4.36782141283324,beta_2
6.2242227,2.1382468,1.12699199996311,beta_2
5.6474156,2.4059935,-0.22041847039998,beta_2
6.299183,-2.5744357,-1.27386382773711,beta_1
0.3549546,0.6329448,-0.260730493834561,delta_2
6.238054,0.23227924,-0.168278499650374,beta_2
-10.324315,0.44550365,-1.63143508323425,alpha_1
-2.319779,3.495113,0.744170140433404,alpha_2
4.609501,2.3024826,2.61510781457753,beta_2
8.057473,-1.1115762,-0.631553123407381,beta_1
8.62773,-3.6401188,1.32276428517472,beta_1
-8.834753,-2.1581426,-1.05572362337263,alpha_1
-2.469806,3.4076645,0.832556278098131,alpha_2
-8.75434,-2.6375504,-1.52859171948818,alpha_1
8.204864,-0.9969177,0.56378629186123,beta_1
2.0533664,3.892873,1.9021866675913,beta_2
7.7540603,-2.7309716,-0.99941199925341,beta_1
-8.771828,-1.2136368,-0.753875074220119,alpha_1
5.327163,1.9801339,0.962272354259358,beta_2
8.396453,-3.5958743,-1.18781558631426,beta_1
5.903053,-0.6483382,0.864790955019991,beta_2
-3.2184803,2.807975,3.4542534535991,alpha_2
5.30808,0.17916231,0.00512404383461727,beta_2
-10.546853,1.4891332,2.83932155922086,alpha_1
4.942195,3.1582484,1.87479478179268,beta_2
-0.17407064,3.9845705,-0.840549060186865,beta_2
-2.5360909,4.4885116,-2.86317317287391,alpha_2
9.183464,-0.26030487,0.814321750621811,beta_1
6.9425025,-3.2861722,-0.142994513991896,beta_1
2.3033843,3.068372,-2.32669779566368,beta_2
-10.6098995,1.4546316,2.83822230362718,alpha_1
4.9881268,3.1447833,1.95036990851848,beta_2
-0.010593692,3.875316,-1.93326210530935,beta_2
-7.6218724,-0.9330929,-1.20828417033201,alpha_1
7.292308,0.6252337,-0.226724410851185,beta_2
-8.108098,-2.7677681,-1.69411379681096,alpha_1
5.281613,1.376671,0.211971673628654,beta_2
7.362754,-1.3285968,-0.0692028625074247,beta_1
-5.208942,2.0998275,1.02397934929011,alpha_2
-9.686717,1.4486628,0.801620930543464,alpha_1
-10.033951,-0.24863577,0.993035920879298,alpha_1
-7.7977076,-2.3140774,-1.66293928517486,alpha_1
-9.388937,0.28423494,1.13664966377411,alpha_1
8.634965,-1.9307203,0.176431305020741,beta_1
8.645073,-1.5352933,-0.09841585992331,beta_1
6.952033,-2.5409744,1.68102065221337,beta_1
-8.000192,0.06836218,0.478671118167522,alpha_1
-8.788632,-2.1093338,0.192247596774945,alpha_1
5.713602,-3.7076871,0.545095057315589,beta_1
7.0265064,-0.5628584,-0.38251983683546,beta_2
-7.4152308,0.034776684,-1.65819902425959,alpha_1
5.9089856,0.16237564,0.792034856118083,beta_2
-7.47059,0.24120454,-6.22364713944226,alpha_1
6.5373154,0.37066177,-1.47556845547234,beta_2
8.860682,-1.2841467,2.74642498573744,beta_1
-2.6537397,3.2407966,0.460965470930824,alpha_2
9.265649,-2.6245718,-0.212479339982783,beta_1
-8.6273155,-1.0108367,-1.61155540673922,alpha_1
-10.39455,1.2881377,-0.586371244986989,alpha_1
6.235397,-2.73591,-0.132390974862515,beta_1
-7.56913,-0.6870265,-1.13229033180022,alpha_1
-4.8749504,1.8495413,0.00280610940939665,alpha_2
-8.95986,-2.0776832,-0.109539517754819,alpha_1
-3.565132,4.5797935,-2.50883715124216,alpha_2
-3.5167243,2.6740842,-1.35710974846063,alpha_2
8.417685,-0.056762952,-0.337039280574186,beta_1
6.1696644,-0.6414775,-0.658690056252937,beta_2
0.35868672,-0.17885993,0.80543363009918,delta_1
6.8470006,-4.4235926,-0.515691899562984,beta_1
-3.6100578,4.5912323,-1.87068627956984,alpha_2
-3.3961394,4.7481275,-2.08861336040219,alpha_2
2.9085217,2.1935341,-1.77953370455153,beta_2
9.281928,-2.7505026,-1.01178970414511,beta_1
-3.7409923,3.924471,1.04171796074148,alpha_2
-8.929128,1.4539493,-2.35951139148659,alpha_1
-3.028346,3.2654152,0.0110425946103462,alpha_2
1.6794611,3.7669606,-0.383673225324744,beta_2
-8.93937,-1.3490757,0.308235849701577,alpha_1
-9.207882,1.4770981,-1.10552646690609,alpha_1
-8.177011,0.23844129,-4.06396099018565,alpha_1
8.87857,-2.9579844,-0.4349468497633,beta_1
7.430782,-1.4458504,-1.70661780861467,beta_1
8.132097,-3.759095,-1.3239117990349,beta_1
5.100955,1.0925976,-0.0411413717186963,beta_2
-10.2814045,1.3752577,-0.573073797408481,alpha_1
5.1724663,1.2653602,-1.13982351169975,beta_2
5.70984,2.11736,0.61933540938302,beta_2
-10.746285,0.6108578,-0.743461088458439,alpha_1
5.6265817,-1.5272253,-1.74981883828477,beta_2
7.4037275,-3.031659,-0.0207755073275661,beta_1
7.801411,0.023164403,0.231425574732871,beta_2
-4.419834,2.8425553,0.839827587694854,alpha_2
9.239726,-2.744181,0.139362563632561,beta_1
-10.434303,-1.0765635,1.19105638508222,alpha_1
6.1128373,2.0714905,-0.090690724593391,beta_2
-9.166376,-2.6614118,-0.914534622637632,alpha_1
-7.8875794,-1.7971321,1.61013683699088,alpha_1
8.541635,-1.65076,-1.32976711807963,beta_1
6.718627,0.9244648,-0.476343007302219,beta_2
5.7603374,-3.3249002,0.238628707838654,beta_1
8.573485,-3.3243144,1.30373047619137,beta_1
6.938048,-3.5281062,-1.2236364633011,beta_1
0.1915086,-0.77092755,-0.983639784619883,delta_1
8.239168,-2.30457,0.595430308679263,beta_1
8.46378,-3.3697774,1.43960942401331,beta_1
6.820838,-3.6161652,-0.679674830456914,beta_1
9.019138,-2.7177148,-0.80681247029982,beta_1
-10.136183,1.8659393,-1.67677968512672,alpha_1
0.30902153,3.9975057,-1.69135880535221,beta_2
-9.819297,-1.3342541,-1.02209850771632,alpha_1
7.1215425,0.9306213,-1.32137479773489,beta_2
6.063279,-2.410693,-1.36241563219503,beta_1
-9.186181,1.2127151,-2.12726656273828,alpha_1
7.5216804,-0.64465755,-0.492264741877014,beta_2
