UMAP1,UMAP2,zval,cluster
-8.168047,-0.74941,-0.520487541068558,alpha_1
-8.514221,-1.677165,-0.917578327244175,alpha_1
-7.2415223,-0.49057716,0.275332500648637,alpha_1
-6.81374,0.031576447,-1.13818113246796,alpha_1
-0.31251606,-0.4737681,0.598370388357925,delta_1
5.470216,1.8898101,-1.1953547233555,beta_2
6.1352,-3.074676,1.51840800060895,beta_1
-0.13667919,-0.9277905,2.24366702542176,delta_1
-9.525447,-0.67008877,-1.79072286117614,alpha_1
-6.847661,0.022859238,-0.79438190614479,alpha_1
-0.25655866,-0.48525247,0.64628913475687,delta_1
-7.514285,1.3097795,1.21639178398075,alpha_1
2.0512705,12.719683,-1.18988007880834,stellate
-10.166571,0.25286785,-1.41721454214586,alpha_1
-2.4958038,-2.4268909,-0.105144155188287,gamma
6.899799,-2.4898882,0.541701749185702,beta_1
6.885254,-1.970783,-0.450719626508985,beta_1
-5.429863,2.4980466,-0.593752072199654,alpha_2
-3.9018729,2.4986274,-1.42226061415142,alpha_2
8.597889,-2.0156252,-1.08490592170581,beta_1
8.651827,-3.6376548,1.35748834208642,beta_1
5.6593595,1.3735352,0.484172767773906,beta_2
7.489981,-0.79968643,1.49842935089918,beta_2
7.9365354,-3.0457628,2.32135944811265,beta_1
7.435894,-3.0232885,1.1598980060436,beta_1
3.664657,2.9137905,-0.143576315170509,beta_2
7.9495125,-0.97659767,1.64768634457725,beta_1
-10.156094,-1.0469458,-0.765883098562354,alpha_1
-3.560343,4.0240483,-1.69778686544803,alpha_2
-7.4476247,1.3834404,-1.75261163637793,alpha_1
-10.020174,-1.7432194,1.50382697897113,alpha_1
1.1828437,3.6468227,-0.461228306532446,beta_2
-7.345814,-1.510881,1.23436441186829,alpha_1
4.109384,2.87239,-0.0113907747376552,beta_2
7.6890955,-0.25436795,0.333642802982627,beta_2
7.6885133,-2.493086,0.46305702319648,beta_1
9.004509,-0.14525743,-1.04038034245654,beta_1
7.002704,-1.2032723,0.766245697875964,beta_2
-9.031613,-2.7254708,-1.42914619460512,alpha_1
-8.732606,-1.0569222,-1.16086856033639,alpha_1
3.503293,3.306831,-0.904664305867463,beta_2
0.25497726,-0.94942206,-0.0229575929564335,delta_1
4.6438613,3.1075995,0.374172863567764,beta_2
-3.2885716,4.500113,-1.61247358315501,alpha_2
-7.4809165,-1.2201833,-1.05873272730983,alpha_1
-11.031488,0.14881895,-1.22955114969666,alpha_1
6.8775053,-1.1486279,0.140954051466741,beta_2
-9.472835,-1.7750324,-2.71896607068292,alpha_1
4.692451,2.9917538,1.005656821111,beta_2
-8.890053,0.33258924,0.4760988345374,alpha_1
-7.3102007,-0.9086482,-0.234124103905635,alpha_1
-6.9029493,-0.4061288,-0.670154116805627,alpha_1
-10.134002,-0.36824587,-1.79690418905596,alpha_1
5.7663226,-1.173203,-0.713072745297044,beta_2
9.10608,-1.3675661,0.0599843056062165,beta_1
-7.8857517,-1.2324787,-0.755024789225586,alpha_1
-8.515821,1.5239079,-1.26100741774378,alpha_1
5.857903,-0.76220924,0.496271768053375,beta_2
6.4304976,-4.358419,1.27680232541671,beta_1
6.9135513,0.81250817,-0.64542003106016,beta_2
7.704173,-2.8976655,0.190753140554318,beta_1
2.1576161,3.5724022,-0.616651750191776,beta_2
6.719298,-2.9289117,0.311025275716315,beta_1
6.547197,1.6532633,0.814473099246442,beta_2
2.186702,10.178761,0.441311156178743,immune
-8.992585,-0.28724453,-0.233303180976773,alpha_1
-9.935698,1.7755075,-0.447852314661037,alpha_1
-7.871752,-2.6606605,-0.259878818906352,alpha_1
8.647873,-2.4278316,1.44152314904498,beta_1
-9.688768,1.8294665,-2.36969913416124,alpha_1
-7.377233,-0.7203727,-1.81748148550971,alpha_1
8.336548,-2.635538,1.48036041716935,beta_1
6.359828,-3.171131,0.00426208792220961,beta_1
-9.252346,-2.206548,1.19987738906788,alpha_1
5.7894354,1.0681833,1.72552230717984,beta_2
7.989452,-4.342075,0.190924007347925,beta_1
-2.930374,3.0785196,-0.568056129415832,alpha_2
-7.733745,-1.5750223,0.956402131319853,alpha_1
-8.023307,-0.0259566,-0.323016621001368,alpha_1
7.978874,-4.122193,-0.100445516825573,beta_1
-8.670868,-2.4501715,1.12657635971648,alpha_1
3.7055857,3.1691,1.62981066997859,beta_2
-7.1342597,8.494732,0.154009934830744,acinar
6.9857287,-4.1113434,-0.0790029874692347,beta_1
-8.491774,-2.253164,-0.956436356261466,alpha_1
9.194035,-1.7490621,-0.0303259469544604,beta_1
7.573401,-3.1583617,-1.06377289088683,beta_1
5.0622706,1.5085797,-0.0934765823059714,beta_2
6.158407,-3.712306,1.5949738660423,beta_1
8.279462,-3.1846557,1.68972730996382,beta_1
5.5051203,0.6492815,2.44750991933582,beta_2
5.6122746,-1.0705779,1.04303991081142,beta_2
-10.40007,-0.2391273,-0.197388987962144,alpha_1
-10.361009,0.8389362,-2.4465029653174,alpha_1
8.567711,-0.91071093,0.378586034393671,beta_1
-10.652637,0.70168316,-1.81976642444225,alpha_1
9.559974,-1.8758881,0.903565057099841,beta_1
0.41392753,-0.7041415,1.3409005185762,delta_1
-7.7798557,-2.1909904,1.41060341104069,alpha_1
-7.9917,8.187412,-1.25376314879034,ductal
6.427136,-1.0192373,0.403082533671249,beta_2
5.4398375,2.393817,1.77446273072931,beta_2
-7.169773,0.07581854,-0.631376409798471,alpha_1
-8.126657,-1.2207452,-0.0146268451365037,alpha_1
7.1054115,-4.68363,0.811550342677236,beta_1
8.900408,-3.0761712,-0.723341745421376,beta_1
7.589391,-2.5790539,0.872088563656925,beta_1
-9.746881,-1.4472257,0.134856651118052,alpha_1
0.30399385,0.9497389,2.30978597849923,delta_2
5.742777,2.2662811,-0.944637019317666,beta_2
5.7394624,-3.846255,0.165658509147088,beta_1
-8.103302,-0.3197118,-2.08251778397836,alpha_1
-3.6843708,2.738483,-0.139911028653985,alpha_2
6.7729387,-4.249729,1.91729740586904,beta_1
-7.095654,0.611846,1.27403115384844,alpha_1
6.4990153,-1.1508458,-0.673850619211679,beta_2
-9.198604,-2.179125,-0.161429856035069,alpha_1
7.7266,-1.9348502,-0.322931042772588,beta_1
0.017503005,-0.4932215,-0.132321757793773,delta_1
-4.2873707,3.2639396,-0.625737920764269,alpha_2
-7.1382384,-1.2240108,-2.30931088578612,alpha_1
6.535278,-3.909713,1.68253063128174,beta_1
8.009166,-4.023902,-0.266223115253161,beta_1
-7.896595,8.2796,1.97495428873445,ductal
-7.894257,-2.5328147,0.0397485259933129,alpha_1
2.7155614,2.539869,-1.63917749604289,beta_2
5.571258,2.0886042,0.0567388280024746,beta_2
-9.904051,1.712939,-2.48414502001956,alpha_1
-3.191791,4.6833034,-1.42547149687089,alpha_2
7.9829803,-2.7242324,-0.315512259538787,beta_1
-10.967053,0.68931425,0.291471414825528,alpha_1
5.3158154,0.2570027,-1.01889606354525,beta_2
7.6328964,-2.954457,-0.498486770868927,beta_1
-7.30436,-1.2663906,-2.0795025307872,alpha_1
-9.835462,1.7732239,-0.775124292395057,alpha_1
6.937385,0.24866101,0.115469941565901,beta_2
8.346573,-3.1933074,-1.4958482720781,beta_1
8.794813,-2.8956125,0.955268810576644,beta_1
7.6867537,-1.5187432,-0.481910068009336,beta_1
-9.290273,-1.6233715,-1.21358564952384,alpha_1
7.8347363,-1.444701,-0.8725012367113,beta_1
-0.4220281,-0.25171354,-0.876012524736563,delta_1
6.7266035,1.4540143,0.460753080083111,beta_2
3.3550925,2.5473258,-1.08732843895161,beta_2
6.2242227,2.1382468,-0.843386527352191,beta_2
-7.602668,8.361871,2.50821475389582,ductal
5.6474156,2.4059935,0.569060745164925,beta_2
6.299183,-2.5744357,0.0275814035697959,beta_1
0.3549546,0.6329448,-0.432682831235661,delta_2
6.238054,0.23227924,0.361732704645267,beta_2
-10.324315,0.44550365,-0.0253029650502878,alpha_1
-2.319779,3.495113,-2.55156835343814,alpha_2
4.609501,2.3024826,-0.254060731704257,beta_2
8.057473,-1.1115762,1.65289288548744,beta_1
8.62773,-3.6401188,2.22380652528761,beta_1
-8.834753,-2.1581426,-0.343873319936617,alpha_1
-2.469806,3.4076645,-3,alpha_2
-8.75434,-2.6375504,-2.5405462569132,alpha_1
8.204864,-0.9969177,1.92966895717135,beta_1
2.0533664,3.892873,0.548259996154016,beta_2
7.7540603,-2.7309716,0.10854563669401,beta_1
-8.771828,-1.2136368,-1.3337229402986,alpha_1
5.327163,1.9801339,0.78978323879968,beta_2
8.396453,-3.5958743,0.436486359394106,beta_1
5.903053,-0.6483382,-0.998452866654325,beta_2
-3.2184803,2.807975,-1.19423903116976,alpha_2
5.30808,0.17916231,2.03366357584745,beta_2
-10.546853,1.4891332,-2.42873966640161,alpha_1
4.942195,3.1582484,0.223189070087725,beta_2
-0.17407064,3.9845705,-1.17547427412443,beta_2
-2.5360909,4.4885116,-1.07413231241465,alpha_2
9.183464,-0.26030487,0.586891732916406,beta_1
6.9425025,-3.2861722,-0.239546039501723,beta_1
2.3033843,3.068372,1.14056652769491,beta_2
-10.6098995,1.4546316,-2.84358205954505,alpha_1
4.9881268,3.1447833,0.573571528528752,beta_2
-0.010593692,3.875316,-0.928871025338603,beta_2
-7.6218724,-0.9330929,-1.31988797952758,alpha_1
7.292308,0.6252337,-1.11555482319279,beta_2
-8.108098,-2.7677681,-1.65575508404941,alpha_1
