UMAP1,UMAP2,zval,cell_type_overall
-8.890053,0.33258924,-0.679561900778755,alpha
-7.3102007,-0.9086482,0.492316842543571,alpha
-6.9029493,-0.4061288,0.210206010926773,alpha
-10.134002,-0.36824587,-0.216424697995549,alpha
-7.8857517,-1.2324787,0.158029630245078,alpha
-8.515821,1.5239079,-0.197887846140294,alpha
-8.992585,-0.28724453,1.49073131134698,alpha
-9.935698,1.7755075,-1.09450124126145,alpha
-7.871752,-2.6606605,-0.706092796201091,alpha
-9.688768,1.8294665,-1.13931414288134,alpha
-7.377233,-0.7203727,0.625953825084159,alpha
-9.252346,-2.206548,-0.902383069388659,alpha
-2.930374,3.0785196,0.221684129918707,alpha
-7.733745,-1.5750223,-0.205497299472635,alpha
-8.023307,-0.0259566,1.55513260730279,alpha
-8.670868,-2.4501715,-0.300158940794453,alpha
-8.491774,-2.253164,0.131044690771534,alpha
-10.40007,-0.2391273,-1.03436760330769,alpha
-10.361009,0.8389362,0.692031933968936,alpha
-10.652637,0.70168316,0.0675066892736397,alpha
-7.7798557,-2.1909904,1.46791209947003,alpha
-7.169773,0.07581854,2.89991227469519,alpha
-8.126657,-1.2207452,0.0971988196963927,alpha
-9.746881,-1.4472257,0.994393641744356,alpha
-8.103302,-0.3197118,0.732570257211194,alpha
-3.6843708,2.738483,-0.435824336438606,alpha
-7.095654,0.611846,1.29115676094155,alpha
-9.198604,-2.179125,-0.132043856221151,alpha
-4.2873707,3.2639396,-1.01902599255307,alpha
-7.1382384,-1.2240108,0.398398406405191,alpha
-7.894257,-2.5328147,1.54303926565763,alpha
-9.904051,1.712939,-0.814408799498648,alpha
-3.191791,4.6833034,-1.2899725580729,alpha
-10.967053,0.68931425,0.99930211724226,alpha
-7.30436,-1.2663906,0.981429411529904,alpha
-9.835462,1.7732239,-0.464303538725387,alpha
-9.290273,-1.6233715,0.226711319018255,alpha
-10.324315,0.44550365,1.35692172041582,alpha
-2.319779,3.495113,-1.29297253109509,alpha
-8.834753,-2.1581426,-0.292096494938959,alpha
-2.469806,3.4076645,-1.31845161969192,alpha
-8.75434,-2.6375504,0.0534891301356866,alpha
-8.771828,-1.2136368,0.772335351849157,alpha
-3.2184803,2.807975,-1.20030927897494,alpha
-10.546853,1.4891332,-1.22716474696776,alpha
-2.5360909,4.4885116,0.347700713155558,alpha
-10.6098995,1.4546316,-0.987961089885848,alpha
-7.6218724,-0.9330929,1.16955938702037,alpha
-8.108098,-2.7677681,1.90299146799136,alpha
-5.208942,2.0998275,-0.879986987187006,alpha
-9.686717,1.4486628,0.711285919240259,alpha
-10.033951,-0.24863577,-0.681952587480863,alpha
-7.7977076,-2.3140774,0.231921029561306,alpha
-9.388937,0.28423494,-0.0623429281778482,alpha
-8.000192,0.06836218,0.40933600424699,alpha
-8.788632,-2.1093338,-0.728439009406158,alpha
-7.4152308,0.034776684,0.0642093556686146,alpha
-7.47059,0.24120454,1.96669012686688,alpha
-2.6537397,3.2407966,-0.0921750488506749,alpha
-8.6273155,-1.0108367,-0.956761213042479,alpha
-10.39455,1.2881377,0.749263454305351,alpha
-7.56913,-0.6870265,-0.846751202436097,alpha
